hashed_sequence_key,source,retrieval_label,heavy_length_bin,light_length_bin,total_length_bin,has_light,matching_bin,split,retrieval_score
337127a940944dbd57f4b5c9b5460f722eb2c9f8122d969f09e006302c5635fa,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.024854848808077805
182e9d0e28361b0693d04d75e69621b68dba43628efd307003253beaae6c5837,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.7595433348784181
ba046c03352fcfc7318085ca5f45b64877d0ce244f6d2653363b8e8ffecbddb1,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.019770980744299973
eca2d8338c9bf0227685b12755472225f2d3a78bd5d197ce695910974b344fdf,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.030192343241543913
8201cae4f254e1406965f6a846fe77521eed21415d64942f2d803ec4bad57e51,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.018649380729061596
0a541688116e40c8140fd0f09eefd06c6f2968c98d9737b1e3b67e20a6edb6cd,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.011704635754694203
225ff469084e08687336ffe62445b7e75278fe2e27f01a108eec18f4c3bf3867,project_record,1,120,110,230,True,120|110|230|True,test,0.8608252895154715
5a9819010ef6429eb409cb7f72e8469af931449a15881849280f39ef379090a9,project_record,1,120,110,230,True,120|110|230|True,test,0.8981218225218665
af2917e99118c96eba4f0c7431e15b995083fec1f5d8f08f8f2a8dbbf2a04d9d,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.028780901217135176
12fc80dc0af2dd4995359eb71370b92759f182223f0d2e50ad7e6aa51e0af506,project_record,1,120,105,230,True,120|105|230|True,test,0.973666409791489
949d625a8a320bd9ccf1f2b286b7f85b438945ae5b3ac5cb985f570c8477e43e,project_record,1,125,110,240,True,125|110|240|True,test,0.6865761512237825
46b8a886b8b3bac1b4bf10199d71ffaf82416a62ea221cdd752924a3d2f0b5ab,project_record,1,120,110,230,True,120|110|230|True,test,0.9624643767870517
f14565c7c652ac05741d526316de9b8805dfb50d6a5f7e6ef6cf2bc57ced19c8,project_record,1,120,110,230,True,120|110|230|True,test,0.957807378634291
779e521b4094a169db0dd891c210be89694ef6fd288277c75173986fb19be8b5,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.031076978790071617
da17942219f2d4feba979a0f7ba3e05d715c282b14b3ca804efdee83674e3261,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.03927356727414535
ae17d13c32040e348d8d4e396ded482561785a1986929774a083951418ac96bd,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.04617682599739236
33675093d3f924f40828920d847bc86c88d9641240c0cc4b23027e0437e22b7e,project_record,1,130,105,230,True,130|105|230|True,test,0.908616466259224
de7e167c574ba068d128645cbfd5087b090f0e74b67addc4c1916642ea603128,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.04205015630101719
929e343ea82418e55eaac6928003536983947a4355a58e411e0bdb79f24439cd,project_record,1,120,105,220,True,120|105|220|True,test,0.8123130645837227
99f3bfc1ad3b50d81ba8765ae46fe8a270e4e3c787c9b5b7d21208473a5ba55b,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.02865816574578301
d7634b4a62ad20e0a12a2a4674784758656df9f2a3b556b589919e0f563754e3,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.0919142160479506
293410d0cbbd370f03409eb7f262f3922190aa1db1be0c293865d384ad2b1b82,project_record,1,115,105,220,True,115|105|220|True,test,0.9775349220484648
50931de46a2d137e857ba6436bf1ac493d574a1bb43ca69e7521f67f49c597a5,project_record,1,120,105,220,True,120|105|220|True,test,0.9220867627545227
04308930dbe6ed8b67f62bb3eb4a17b10b195a99dffdc33e71c7adb6d6dbc294,oas_unknown_target_background,0,125,110,230,True,125|110|230|True,test,0.012876971281872533
4de71a9d5e207284468bc9a92b244a967a7fada67f7335be399f2550d3ab43eb,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.019223259656219373
c3ed451135631070df7bd313a64615ed595d7749fc71b80eff4f465babd22361,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.08456502442222791
41f036cfb18751149c090a4d2a6fad8564b2972d038a513d5403ab5dc8eda4bf,project_record,1,115,105,220,True,115|105|220|True,test,0.9842086144658169
8c4f296c74b15531e2cb9edfa6245148d534490039a5650813f49ead9055a9bb,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.03705222548876404
2b22c36f35648404066c7670d2d1aa9277579aacf8fdce3e85caf65959b48685,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.07340571028586305
dd120472d34837e21831e023359fd52a329ac37456dc5ee6c586b177394c0409,project_record,1,125,105,230,True,125|105|230|True,test,0.9670614342020588
09d7a81601ecb7772fe385ee74d76fa73f5fdddde1aca92685cfdc6ebf8a9b35,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.03207768471150242
59dd23ad1c693241190f6cb89009ee3501fb9f23af0909c4dd7137aef4112bed,oas_unknown_target_background,0,125,110,240,True,125|110|240|True,test,0.06122860995762996
fd034d0e49f4077f0f00148987de2492dd5347c9c5b403f51105ee4df9679e82,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.08369750892391802
0d7af44eaad91a4cc3e5f6861a44e5ed9ea2bdb5b19377d354409c2b2876b901,project_record,1,120,105,220,True,120|105|220|True,test,0.9743279769560641
ecdd5be66bc21d2cbe3c77b7e46befa7421b9a9a1c56ed7496f3e959d2b4b3a6,project_record,1,120,110,230,True,120|110|230|True,test,0.9868150020239641
76e2064c5a33fac450e6724fb751d09e469bdbbfe1e5daf9265d5f588522c386,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.026436644800096918
d6d1e20d49d6a2f4cf08f7e47565676586697288928ae3656b732245866cdf73,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.009997542384806149
5570f5fe872b8a6cc9b8501586c828ff7daf3e6612a38f60a49c7823a2949195,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.02753965982462598
bbf5c707dda1d885097f2500a9aecf69c2d74ca1cdc84e9d003ed5e1654c2e69,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.03856510539186254
88adbe1dd89eabf1307c171d71b101a536e86dbcd16223ff181601f248fd732f,project_record,1,120,105,230,True,120|105|230|True,test,0.9453852117976239
b0d85f78cc38bb18c976c4e87c7b504e7a19f5d3756392cdc5dfac28fb11ac92,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.013828990704147425
0abcd9e9cbeaa7484403477ac210ee8df82c40eecc2e9846b8cfa2c0cd02a26e,project_record,1,120,110,230,True,120|110|230|True,test,0.9588017440125393
85efd9293d03aed47c24fded8018578886576bf0b66ab751a4d02cd5da2a955b,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.012564013176796823
839f4bec1aae7d7443e4fa13adae0d912c896de80d6c2683fe9d78ceaf7cab94,project_record,1,120,110,230,True,120|110|230|True,test,0.9138999820167979
9088023023b4e39e3eef9599622dcc350806baa7b8ec74b93e6a5ee84a54dd50,project_record,1,120,110,230,True,120|110|230|True,test,0.8896692444555641
cf3ce58cecfb6d39835b8665593beba2a97839a3bc6186bcb252feced7b475c7,project_record,1,120,110,230,True,120|110|230|True,test,0.9677902360998885
dac094a14d9e370e4720c0b65ae92648a43abf4f83766e66b62a9e4628119701,oas_unknown_target_background,0,130,110,240,True,130|110|240|True,test,0.6769831265784205
3c265b3a9b3861e8140a02a6bba9579ce52792e5becde38c339ca8020606fc21,project_record,1,125,110,230,True,125|110|230|True,test,0.962142926483865
bf0b8a96e2294f741963404bd8fad475e477dabcdeac0bb7fb040cbad2f3a9e4,project_record,1,115,105,220,True,115|105|220|True,test,0.9858738512716668
4015aba99d977fd739377f29557952b926b5aacedb5d6bec1760c80d36339bf9,project_record,1,120,110,230,True,120|110|230|True,test,0.9632960661364777
8ed14db573324ef2c3e061babc2389b5eb5b6e9bbfa17b2c76870eadd8df3453,project_record,1,115,105,220,True,115|105|220|True,test,0.9392811486541776
2b55e8a3d15fbb710fa3d71ffe2f142ff9df2a7405ef3bb35e2e2f989f5748e3,project_record,1,115,105,220,True,115|105|220|True,test,0.9414517139622743
9ca472d8f712ee1ba705c1dd3993b1ebdb68580913c0e9eaa87309926c76dfe2,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.09785695307223163
a8e8acc3b25f7e5e9d59541265fa6ccb98d73ca00dbdd28e77dfeda2d81278a7,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.05932855479485186
94d4dec7d9839bd4cd50c065d25b170e769eb4919cea8b0eacc059e51eede563,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.027876905816522926
59b026dcfa22abaa60d4c52ed636d09ce664b647583dd6feebe3a857228846ac,project_record,1,120,110,230,True,120|110|230|True,test,0.9605777172336413
dcf0ed62d15bd889ae48a3d351af3eaf0fcae4a8acee3a1a1ac8bba17d90460d,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.017281899786992218
ce4cb5eb8f4c19ff0e2dc959336738c50725781dab317fe1e69e7705a53a2f59,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.011454458868936361
17b493bc0c44af7eb362935a1a346f5f9c08f9b05b58456e943fafb87eeedd5a,project_record,1,125,105,230,True,125|105|230|True,test,0.9239127400614315
95b87486d45e3f99f896eea3371b801949324a60b9e150aad0adfed79cd19d5a,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.029190685569387934
f40a8e3ad6a7ec1467e671f524ffa063dc8bcc8e74251f3b8e427d19ac9b9d54,project_record,1,120,105,220,True,120|105|220|True,test,0.9767689525902954
0a2d2b3b1bfffe6df402c72c3ab2f1d16361fe685c1b8411df90d60eaa6b5d02,project_record,1,115,105,220,True,115|105|220|True,test,0.9842192280373199
17d8333120bdde8c1962235d332a6b5da71e46418834440c91f6765212ade337,project_record,1,125,110,230,True,125|110|230|True,test,0.8803191868027478
459ee72391102504f69d24f89c85b212333700a539c234af9cfc004f6750c901,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.912808007986589
80d46bbabe843c328116b8eca9c3372d3ff1cbd8295c3f42f306178738821e47,project_record,1,120,105,220,True,120|105|220|True,test,0.9029472152679484
2e5e409a2d34bbe4f06321af4d3130e7d68f146567e400d0d1dd196144629f1d,project_record,1,115,105,220,True,115|105|220|True,test,0.9175691640361293
1eb1051118bd896dcaea4d04339f3066c270e56c1e8dc93d27afd73249599981,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.008309978699156879
ae251dc2519761b88ca3d2b4a24338e63d39b41cebc06638ddf6daf13c17c5d9,project_record,1,120,105,220,True,120|105|220|True,test,0.9577215743419194
64dbff147d0d2b8111aa489b4d11e68a5b6862456363b0c4c286734de6d318c8,project_record,1,120,105,220,True,120|105|220|True,test,0.9464109545370729
e45d9b891141b537adc5f1e2695a491e1f1ca1a90c105177523e99c55a01f7ad,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.020067081900342752
cb22a2f96c771578c22d3a372b1b652df83eeac84a38a494460ed9658a402b11,project_record,1,120,110,230,True,120|110|230|True,test,0.9616076470963426
912103215321092fdd241372ecc3f5839926cb3cf94b33248dd013c66cd9f0ef,project_record,1,125,105,230,True,125|105|230|True,test,0.9391256106825698
12df217677ad8c79dbd9d98f6d7318e992eae738bfe57f8098d2ae13a1b5b6a0,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.015851458731080657
62976713816543843104064ebc166ae7cf6631005bd7bbe275cd52df367803d5,oas_unknown_target_background,0,125,110,230,True,125|110|230|True,test,0.014764608696557224
d9184bc893c803b9bcb2bee8ee0c67ed13bf545720050d9750f0e0909347d8fa,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.01517365810706929
f7132cd54608c5a28e268d80c558f8a11e5896d1fd39d6534858c210809a2ce8,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.014375876789414538
9bc3edfb8a713f041a41ef3c53eee92c575393ae7af4f7ec0d3275e27475a49f,project_record,1,120,105,220,True,120|105|220|True,test,0.9667345787949901
ffbabac9549aa06ba1c399c69e45d11e5be5ac75178c3d7fc621837d443f5516,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.016392310053578184
24cae4643319919ee6017b8c761e5e76551a2744d732dc18c5971c61adbfed61,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.031191822376626543
479fd73e7122c2e842321c83defcbf174e00531a07f26697d846d6f36e7ca224,project_record,1,120,105,220,True,120|105|220|True,test,0.9477794053535793
e968a44c5c16481de4eb63751d017c7112e3ba455e9d68e0c0b5da3b769e9ef9,project_record,1,125,105,230,True,125|105|230|True,test,0.9808569686677102
566b2a47141aaee885c85ac796c514503ebe83317deb83d4f1eefbafa81bd01c,project_record,1,120,105,220,True,120|105|220|True,test,0.9828055407667298
484845c51f5265a8f731545d2dcb7afa71fb78ffbc7db1874656aba5f8ae6a0f,project_record,1,120,105,230,True,120|105|230|True,test,0.9006632372746105
d5f52b5ba34d52b7b289b8b02292de7c4742c03392cd5f24e73fd06d4024cd32,project_record,1,125,105,230,True,125|105|230|True,test,0.9298455207066892
9e19e85c1ac47de3e3a54820d0dc48a241e44c9835dba8a204ac957195dd2480,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.00986693172542444
603448428a3dea1db1b9555efb0861248a55f9ddd4d79f85c49e57b38b53866d,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.06025420294796109
a62d790986fbfe5a92b68ba8c67462b805b38f8df56ccab83884d8d1efdc3fc2,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.013737243240118732
27016ee41c1844514befbe58d58d0393dc64118cb33ddc8c85df84398cb4965a,project_record,1,115,110,230,True,115|110|230|True,test,0.9231119499668391
e1b5e4273ef76a80cf1d9931f44dbb7b560a4ff2e296d8a879b4ae2865186d9c,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.05011225209237336
668e6f602a51ac6f1b02928cddd7ffa01521d28ec214be5a5a64336c80173c25,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.01607191928723295
4e3b1d9ea0024ad0ea1515786155ec6ced102e731969fa03859ad6f453380f27,project_record,1,120,105,230,True,120|105|230|True,test,0.9487075885048153
8c62e9961f076b96cde3330ff22a3f34e2feb1c653d22a646e5fdbde116079c7,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.038684289754962915
eabe07ce067349bc6b9f0e19595ae7e2edb6c81dfe8ce98c0f45714bcebe38f2,project_record,1,115,105,220,True,115|105|220|True,test,0.9613089649534348
146b8e1fb7720fa56ac463bbf847fb87524e08023d13cc064ef566f2626df595,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.424488204509882
a8c8686b6f827a7c2e67bebc2932427096306379af863e21d45c7253be31006f,project_record,1,115,105,220,True,115|105|220|True,test,0.929826097667248
323768151394d2adeaeec21c90f586829d565b82423d85531e2f09dbbe8fdfca,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.1495890660775347
16dfb5e37bb5f95cd07d6d04febd88c596dc573042ef36482e47d4ed5719e3f3,project_record,1,120,110,230,True,120|110|230|True,test,0.9350092619117204
5d39f792724602b19e0a598f7d7410842b1978be1a1dc09318f06f87dd07cdb9,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.19467032162809433
7ab176a926366cafef967f369b3ac61b9fb60507c7d7de1570ea408f3fd626cc,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.03544073966993017
25bd89502830ab6d4308f1fa61b8e0b5171a1862aebf991c0e8e908ef81ae2ef,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.020108629312913306
7c402072948daf51cdc5e6d4d72f0f95999d0e3a1a4a48c30b2c830eabdeaf53,project_record,1,125,105,230,True,125|105|230|True,test,0.9112404040716802
814c02e11b01d38719225044ed0145ea4575e65145d68c66fc8a10ec31fafe6e,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.8436079012268813
d56176efdc338c988b4325b3590dc3359d52841ec3a915f0dcb3b08722787822,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.045468549598726295
720158296bb3133d9dea2a9894d1a7c2ca6e16960a15d4dd634093f49054ae12,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.018744585544878654
a13b0c7a0831b7150f18d92872ee9d07e3c7f1b61fc730d48f97fef208140940,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.005524602653038602
e2bc8b87ff3ea0809b4dd6076842095c35a9d3f634e07fd873aec298d7d27a2b,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.15033706516593273
5d4ea876d0d1c90a7caee9668918253b9ed004b70ceec8a8f306977a5b567b1a,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.06851660242686604
b62f0cdfd4c9fe4be5342428c23f9b625fcd81e8ac57693bddd8086da19a26ee,project_record,1,115,110,230,True,115|110|230|True,test,0.8575159817225144
10f92a2772c1434b9362a52acfe34ff4a4ae91885743584e27cc33992265c29e,project_record,1,125,105,230,True,125|105|230|True,test,0.8853436475056496
5965fa4b06954e377ad3d724c19391e86aaf2924611e1ceeb5062074fab2c1a7,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.8369408918918714
9cc337cbfb2124b858330e46f19673b1a5f90b0215a087920836f90fa589d76f,project_record,1,115,105,220,True,115|105|220|True,test,0.9582883520751851
186c1056b58aa7ce9e3e4a16eefced8b88c5e798ef3d23f6e092fa9d62bc81a3,project_record,1,120,105,230,True,120|105|230|True,test,0.8925743633345014
e4282a3189b482dc5ac295c70c6e30bc5c0ac647ddaff9199153bfb429776ae6,project_record,1,120,105,230,True,120|105|230|True,test,0.9608323821218949
cd088dcd51e81ee19576d325dc89cd6cf97784c128ce226b1ecd7abc3912fe94,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.06402758622917652
530b20f4836c64d3ba5a90acf752253e9e0deada330d992f88d98321f243867d,project_record,1,120,105,230,True,120|105|230|True,test,0.9659349678568044
6c88537ad3d69d2ebaa951caef7542770eec42d77aec8a0c687d669aca58b601,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.01817938182918621
a93816353d51173c21990551b1af4b23b8ad730d115a417ad1319ddd29edf424,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.012518209777316288
264a44e1201d21bfe4e895fd8c0c7f75a7ca8ae8304ce21edc1648019fabbae7,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.026766074573584507
01c218ec2812a7af896ab5a87c6cbbc6261a55b444ede95ed7994c85912bc17d,project_record,1,120,105,220,True,120|105|220|True,test,0.9389832847400696
0943e428600e3c41241a4990ff943184a962216f42916d168d0359ef5b9b7a70,project_record,1,120,105,220,True,120|105|220|True,test,0.8970675840238416
adde82e2747c84e5cad941f60ca5cab234a5d6248b4543b0dfe520fe6d26d352,project_record,1,120,105,220,True,120|105|220|True,test,0.9526452518943527
6946c11eaebd620102d41a7c67ed8b33be2d0de797debd8feaf5a2441b286609,project_record,1,115,110,220,True,115|110|220|True,test,0.2619898007614417
22cd3f9737f8f5e6550f68a0c3bbc07ee0f6f42e29a32093e24f0f442a3906c5,project_record,1,120,105,220,True,120|105|220|True,test,0.935892096237207
fc40971dfea2992b0cc5a30261898281a7723f076d167cef3b4de216dd98cd51,project_record,1,120,105,220,True,120|105|220|True,test,0.9716573582004618
1cceed149bad816d14ac04d279dabd6595c0e0b422d59dcfafeb2c8f3fa3cd60,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.0231521806882115
dcccd7a44acc26d2b4befa125769c6133c8a91ad70a7c1c97515da5373124111,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.014443823552138059
da2b2f31b3af5e1f083a40f56354e954f8732116a1865e070bd91bfa7ead1ef0,project_record,1,110,105,220,True,110|105|220|True,test,0.9742208319911857
f387e372c121de9d3398911ba28ae198bb60a4954fdad00a4b10c293f2426967,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.022395982941122876
060cc0b6f550b3fb730d0d5ab2960269345e02397a4107f1941fb8b04f513640,project_record,1,120,110,230,True,120|110|230|True,test,0.9503536995142964
337dfa4b48ad3d914a76d8031c6665451000db5e40551c4725f7701278f9e58a,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.04398099413669689
97f673245cf7850af2feb5918b91968ea8ec21a22ae2237424446daa7c30c10b,project_record,1,120,105,220,True,120|105|220|True,test,0.14564950386227493
5b73634e2e10bcf302d252260a003a341d7c0633ba87ce402018e92bdcb59c6e,project_record,1,120,110,230,True,120|110|230|True,test,0.7896817894707696
53baec7d3d3de31131cbde7a04ff9f2db3fdf4bab2253a55fdbd74cca0091e6f,project_record,1,120,110,230,True,120|110|230|True,test,0.979344226342844
71b8fddff0e42cb2a30bbb6456e2dbfb36dcd6a6f6fd18be40f34d5f50f47372,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.053358018314282676
f76b74871c79556972bf95cbc8ceac11a29ed79f4e9db8322138ff5d6919c1de,project_record,1,115,105,220,True,115|105|220|True,test,0.9879402204445119
3c0ab4c37cc1c2f2ed5f106be33cec8edbc964b60427a60c720944fe90006f2f,project_record,1,120,110,230,True,120|110|230|True,test,0.9425227370849681
ca1f049af16fe69ea904d27c479948f9e3fa7b6c5ef73737031427d8d3606dfd,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.04739574810849819
7ac24f51fb3a620642b4999851ae9a94bc82f20b6454a19502e8a7912ec8beb1,project_record,1,115,105,220,True,115|105|220|True,test,0.983607601854278
7a5c55a90b7f9c6021dd1430fbf9dddbb6777889a39df2768c2041c70969155b,project_record,1,115,105,220,True,115|105|220|True,test,0.9632224218460126
fe562faaa39f28d4cb31683c4bf44d8a1ea30e6f66b21073cd0844c79bcdd653,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.03757790890867874
3a0bbd6c30a133addc7e33cc28beeb75aa3a84b04fdaf15380582513dd45701a,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.10489677918106415
a886448daf2947b638bd998a5b4c5971d7062a0aef4b32cefc3ab5b9c2c1eb09,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.027844779757748777
c4af7da8c4be31b8e2a751d19b04c77415c2b5f9e557c16178cb2b35cbc0a53e,project_record,1,115,105,220,True,115|105|220|True,test,0.947204927892355
845be508e943cde9670bf65969490c536bc5e8fc88e3458b4578f5820c459d2a,project_record,1,120,105,220,True,120|105|220|True,test,0.8872743782795378
b0cb9af57e1fb0faf7e5a4f8a929de444150cd9f9657703e52b83fd4b9cd4a90,project_record,1,115,105,220,True,115|105|220|True,test,0.9315444939792561
0ef49ccd55feb79026c81c5c5d0ffb116ad21de82f2d8d10858d2f7832bdb6a8,project_record,1,125,105,230,True,125|105|230|True,test,0.8887923664275625
be897fa8ec3d4cffca0aaa16be2de3a9ca3cf9686f3f75f7e9cdba5534c5b315,project_record,1,115,110,230,True,115|110|230|True,test,0.7479332048743155
a466f705bdd62f468ba8f79211074ac7dc112f6e4d98e826392eee5c27ad3212,project_record,1,115,110,220,True,115|110|220|True,test,0.9171827103997573
43ccb4a982349450678cadf9e0697e10966174ac4e47f34c740956326168fbf4,oas_unknown_target_background,0,125,110,240,True,125|110|240|True,test,0.3552083911311851
6d234b932e1528f19b5e7bbe926b25de478163399d4f65ad33b826186566328c,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.018824915262281805
12ec430f40df14d83434708fb46ad3f3691eb3fe92cf4b99398270f36fecfc2f,project_record,1,120,105,220,True,120|105|220|True,test,0.8659243843366837
4f98ead49ce7226af27d2ae14f89f3bf4bcf5d030da449fc77c009943ed41b1b,project_record,1,120,105,230,True,120|105|230|True,test,0.9401670228497396
3c6b230769374692102dd3b7eec74bbdcabd0e0367a56976fb3f600a676fc00a,project_record,1,115,105,220,True,115|105|220|True,test,0.967537345135511
37de8653f5e84410590f9d6ef67c0e3db0c011bb74b8bdfdbd1556cf0ecfc129,project_record,1,120,110,230,True,120|110|230|True,test,0.6419692913344333
daf3812266ff9559726bcaa4f636644e37f1b4053d1af6c0bcebc6fed2bf05d6,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.05963914377268472
5e50c63b7b36a2624f5f83bf51dea6aeb4abba9a70d36c0a20286b292aa1d14c,project_record,1,120,105,220,True,120|105|220|True,test,0.983953628262575
067131000d07592432594a028c8c84f1c149971ea6191cfc91dbbf95ecf9ed92,project_record,1,115,110,220,True,115|110|220|True,test,0.981749034602737
1278b733c05c89ca2c186bf1ab40eda7f32922d5e5bdc9c334cd616bf99b9e1f,project_record,1,125,105,230,True,125|105|230|True,test,0.706693215405022
399ac8690e105e6619a1f417c8be3b6d22fb46b4f5cbd7d3a0b3569a1ed5be4d,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.03107403440723708
8420392f873e3436166b615542b3dc9d41b52c07cc2563058094d1aeee0bc611,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.7284456483170393
85325d0637e673ca7a5b063e141d925230c268857b4c7a542435183409b0bfab,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.009297653923518414
809d7797fec9bc8f61734164aa31ad58261d47eaa5b69c13aa55bb27b67972ac,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.004425591358784102
2ebfd8c4fe2d92ae11c07791f0fce0a8226fafb6160691bfd7cc3e4cfe9415e4,project_record,1,120,105,230,True,120|105|230|True,test,0.9220453219245681
23d3192a2955d21059f3c72706cc4de617769170bc4a4662b92282d8b1f91bb1,project_record,1,120,105,220,True,120|105|220|True,test,0.9642072237281206
4b5d0b81386e988010bd30a568964420c2f0bf0af06600f70fd9428fb4f55b81,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.0190363943567563
4b6e6d65cb74927350bc38a846b53be7b356c43a04a1a05b58492d53e8af73b7,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.011072186223498079
021f8361d94ef29415d8e48ced1aec82a986f0d53ee1fd79964db9ff0ea485ea,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.8446754781839304
603f01b2349efc22cb30301db2a708f05d49887602f55b9b654b0a56a5c91b76,project_record,1,120,105,220,True,120|105|220|True,test,0.9519725721648753
cb642906ab5db3116d2c4552d63c3b19d211d8ce771440e1c222559ab075515e,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.019689918647547204
9f3ef7308a15c744d1352054a5d23998833f12e29a7adb823ed3054232463a33,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.034548355054187754
09e6acc9e386727a0c2a7307ffbd4d21071537229a9088fdf0253fee86f0f1da,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.023291974499990764
f467dbafecc7da37c1db164c67ac4e7fdf42c1f6778613bac39d5c0a45e867d1,project_record,1,115,105,220,True,115|105|220|True,test,0.9754347237737893
38e54e96646a4bfbc10323d47e96c13fd7834a1fe22e41e2fa6fbcea6f103f71,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.029194265794246575
9d29e94ad871377b7fbefab3986129b200943e458a65a62190d61b7cef578e54,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.0169884229761482
88eb816b5e6c4f521d7b8a90be3895283e1bf9a9575b7cdbedb915bdb5c33d11,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.031246649915238556
