sequence_pair_hash,source_class,retrieval_label,source_file,split,project_retrieval_probability
d7cd43c70bedef9f662839c9e60e2ecbdb50106852337950b92cdcb3d34ff000,project_record,1,neutral_prepared_sequences.csv,test,0.918221242744172
c2aef0ff5a5a9334012d8d8a23244606faf03b260c1bd42aad19ccdc34f09d76,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.019350727361315725
9972da4806f68c05f6887c91147c83b6f14a09372d67a8f9d79721e470ad63d7,project_record,1,neutral_prepared_sequences.csv,test,0.9858572498642787
12ff8034c1f8aeca3c72ce57d6f3efb30722c78d739533aa1654409763d705eb,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.6800187972691342
fd527550431fe38110fcee84c0421a220727c07444d19c1763fcb690c0259e88,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.025501138943997893
115d217430b99d23b43f842714277b0933a97caf14235df91f401ac2fc0f2c57,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.02018954535158688
39705bdf46b7c599f5e7dba1844285e2775a36e1ac7e01203e07d9222991cd2d,project_record,1,neutral_prepared_sequences.csv,test,0.9924940229839875
feb618b8fd248884957d7384dce231540d411e6a3096369ac9a1e956fd140277,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.022667476176951886
5f78fa9979b85aed118225f0cff700af075e37ca1a2883e35b531ab0e52d2ca4,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.020290539705700165
3bf2cd9ce776993b714a73d2f12132a56ed3679a4b686ea5bc4da9f438b9ee85,project_record,1,neutral_prepared_sequences.csv,test,0.9823963238404262
969dcaf2e1e2812be3762e9869e2c97f6848f8feb5c8b9b642725456ebcf02c4,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.04530025142297186
b138bcfcfa8453f209de80204db3dac8335d9e30928719484503c76ee1fd7f77,project_record,1,neutral_prepared_sequences.csv,test,0.8741729562436797
29137707b45575083624de19b1228925bafa20cd8f1635963eaa3dd4698c5c0a,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.013631137956461616
74b38309ba1ce6df601e8147c3299f4511c09f8746488b36d1db85fce7d6c024,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.006346252924150915
f16fb6ac1b62794bdc3cbe043a85401b69ee102aed9aa896709291bfc1dd9b8c,project_record,1,neutral_prepared_sequences.csv,test,0.6668535558325128
00f8794fabe7bb9d94743272be939dd65b88d0dd22389d5de611119902a42b79,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01839590476158564
68cb84d02e4a6597191a8e0cea40116766ccd08f9795cf701b03a0d679e7cb56,project_record,1,neutral_prepared_sequences.csv,test,0.9514602659399559
15dd40a34721aa88819f4e42d80445cdfffc5893c40c635cc4fb83493148b8fb,project_record,1,neutral_prepared_sequences.csv,test,0.9890022158710026
cce5f5f82b7b14b71e5c33f152caf761cd4604f6e3f4dc6129b9a564b2fded15,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.010181280368676616
2b9ca3d0eb453b915c6d94dce73e37a77fccaa3baa336448671ad5e01e4a1559,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.014470009375039694
c87519c9a85399665875ad69052e4090ff78a47eeeadff7d78b893da71e5df21,project_record,1,neutral_prepared_sequences.csv,test,0.8462842686358073
a115036a04b50dc7e41c91f0e69d563bfd1f8281183192dbbf51db99d5631525,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.007225532169454948
1a38bbe032e0fa6330e13bb17986611f0c309725729f29539c3c7d2f50eb309a,project_record,1,neutral_prepared_sequences.csv,test,0.7052142340828581
eae3684b7ffd2170b2bafd90de7096679f929d371c7dc933c4959fc327d392bb,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.02355579710214652
f354c704939d925dba2c9701478fcf2fa3de5b348b4b8b2b28ae6ee881b8655c,project_record,1,neutral_prepared_sequences.csv,test,0.9048393995921695
daa6f201fe344781ed66060a99f3a3693525639f461bfc22fcd63736959efae1,project_record,1,neutral_prepared_sequences.csv,test,0.9860994430024501
d1e3f94efd35f803f493f43557df02c65bff3e7140a087bc6b7b5d5dfad0d9b7,project_record,1,neutral_prepared_sequences.csv,test,0.9220162830492062
f722e8c538eeb018e18d896fadcdf8896cbc9607a6df17af56eb57aba33e8b5a,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.006321203064018473
d4ee5b8983332da2a83a47b27061a40487ba2ea576249fa6e17852cbb0d0f02d,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.6628012166466818
14e897cae5afc8f2a6d2f9ffba3a141d0156a16b557f0e61b3919644733325f3,project_record,1,neutral_prepared_sequences.csv,test,0.979051192702131
4ba2e315c86d7d0cd24c6a83260eed4c20e9f439e3792ba790ce42ba306ca283,project_record,1,neutral_prepared_sequences.csv,test,0.9619319080818647
136a61b0b94b8af5e032ae0fa864f15ee8e58906199f4707234e9e6417dd8341,project_record,1,neutral_prepared_sequences.csv,test,0.9829472662512978
a1bc70933200e36d8ebf4c392844d73a6b9c9f8e45e26d6e93975e0bea48e733,project_record,1,neutral_prepared_sequences.csv,test,0.9389731045976567
70b661765c6186f13b78fc580969a8161c7acfa74e2fbf05f762a3c7eb2ef6f2,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.011780078542929145
7d838a49a28d7056e9fa45ef6e140c3e5bf3b92afcba942ce3890d1703903b67,project_record,1,neutral_prepared_sequences.csv,test,0.9724805563585092
b0e75dd561217c9ead8918223b1bb58af4001757e5ae2559e6b3e63b11829663,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01141089485983785
d70ead70a4d27b97330838f7ec9a1d2a483e273ae3f785a3ec9c572123157cfb,project_record,1,neutral_prepared_sequences.csv,test,0.9754750611975084
210a3b1730fae79301ddafbcfd1369500a47eeb17829a0515530bad375a328f0,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.014431860257813931
3935b9351bfe01cd7d1bf16a6052080469a7a8951750545937ab2167e1d204c6,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.009546687486350734
71e1ca9689fc69b194af3718e113d6d0086303277aa6fd0b8ae18e7f4d565b59,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.9026096936566801
785ac07b88089f9286f6053aaaa7e7a1a4f44bacf5e0c24248f7f85407a08ead,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.010496009599872298
5ef855b40cfbb34c1372444f3130e4e5099cc4d732a7cae1b3bddf6edff801cc,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01956716073296639
40159ceea55d9f6f3f67ee13a21c0c28444b058a70bb7ee1ec3785139e2c412a,project_record,1,neutral_prepared_sequences.csv,test,0.961824662723825
d87438e90a4cff2d132b9db1bacc8ec9cf3896348903a08b9f705286dd0575f3,project_record,1,neutral_prepared_sequences.csv,test,0.9677867695149489
469df97be744aa947c4ceccb509c59a458e6456f15953e89ad6834bc250ba509,project_record,1,neutral_prepared_sequences.csv,test,0.9915226881768748
041bc28678d135264db0d288513dec604fa70a1e9c8a28862685b6e0a103438d,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.008556379940684254
c8254fc7ea9a43bddfce059f0f0957cfa595b6f0702b9187d71204a858848e93,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.04628210015660217
7b9add8e7a359dd997bdd3b5fdd61677fecb5b0b7596624a38f6bd83106e4863,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.03570310529760567
9ea8e16b51046025fab1faf197b554c07d6b867b2191e0a1f69444c65d41fc97,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.030890284876834696
a21b3d9d8ebe5c348727756c08562cfa9887273bbf590849419633b17cb8b9b4,project_record,1,neutral_prepared_sequences.csv,test,0.9630544579892314
b368966da978a24dbb22d25aaddb4986791ebe76c5007368a8e2d3a44b079866,project_record,1,neutral_prepared_sequences.csv,test,0.9494694381597414
6b395462cf16fcd3c7a629af43d394cf2d4e9cf8a4a5caa935da3b1c7344743c,project_record,1,neutral_prepared_sequences.csv,test,0.9263118401737656
b70025bf47dca9f2789ba17c054ed5a44b4e9a432485b7f0897a6d174add1e40,project_record,1,neutral_prepared_sequences.csv,test,0.9742534854161862
13fa09a5f07002d88623d05ba1037a1344505b00650b744e15e0d2aebd817fc5,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.013410598280425378
044a3e5dbb67122fe51eb763748eac2ded4346c0f559529eebb04a641627da7a,project_record,1,neutral_prepared_sequences.csv,test,0.9792630574265707
55fc487810686daa5f5ac893a2a9ea9a0524f2d93f54278452b6e1fbc85201e5,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.023029398815703345
1b65cdc0d97494471890a774b207a68dfcc2053f6f204900cc89356d6f73721b,project_record,1,neutral_prepared_sequences.csv,test,0.9254319548365721
f6ec45b5899770e70afde433d59da03f48948ce3d7993134abdd4f6c49eab5eb,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.04472258702410386
0d1064e160284235fe8a15edefa6f230c86fbe73be36af5e6fce7895f13637d3,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.014149818875026659
ed433dede5f786a74a4b07407674e9cb5181ef00277e77977966a1fd09692a4c,project_record,1,neutral_prepared_sequences.csv,test,0.9609363963893117
8542b1ddd681c3bbe06980a0fdb1a15dc4eccaa334acbc8ffec758233cd00d9c,project_record,1,neutral_prepared_sequences.csv,test,0.8855179443626391
54b663851d41564e5ec615efa108995ea3b8d51604f273cdc2e26dd9217f13dd,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.02228081961685185
21c0e7b05a5a7e9d2fff0df62d1f1f87350f272b04ca788d53f72699aab6b896,project_record,1,neutral_prepared_sequences.csv,test,0.9667719859204642
8443a99391a5ed7a3ba1df1a83c4658fc61af52bd02bda408464a55144949ba2,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.0029670651473063313
d1dfe2148aeee23bbf20196b2584e13861075275d50671233cb3048c2612e590,project_record,1,neutral_prepared_sequences.csv,test,0.943425661992942
df4628323f0e64123bc014a8e97d9698dd3e2872b0d0060827b3374c37d11784,project_record,1,neutral_prepared_sequences.csv,test,0.9752350539077581
2d7d275a48a1191767c441fa2a02d364a52bf9192c59e5f2700932681eb3b5fb,project_record,1,neutral_prepared_sequences.csv,test,0.9604122676464499
1350b1f96f53f2942fd43802e13a079ae9e1bad1250bf2c2701039ba2fbd672b,project_record,1,neutral_prepared_sequences.csv,test,0.9780653166994259
7a4eb476122cc0adf9a5ad7931c0180b53919d6f5873fe8649217e4812172d81,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.05472379962819317
c41056a88923ee0feaea591e7ff65430e51934b60726d689598aba56c63f8de3,project_record,1,neutral_prepared_sequences.csv,test,0.97882268642721
fa1a2422eeade08edac0a4015e17cbb1950c03f3fd834f5502c6d63ae3716da9,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.019884365100211677
8bc086aa61033b1a9b2e92de9bb2738e8fbf3cce2dcf75c93276723c1c775bdc,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.03540584248912707
64844972bb278da3016dd390f5d98622f7aef5150add7033209f573dc82697c1,project_record,1,neutral_prepared_sequences.csv,test,0.9843272792594621
6ad50f254cfd1d0158085a0b67a460215e8e376725591f0556086dd19076c9f7,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.08186040108490983
2c3a64e2c000e7d0e8b391640e4a0fe9591928ae53ee1ba9248c1a12a057909a,project_record,1,neutral_prepared_sequences.csv,test,0.9596972229027211
5a82f561c489f88c1536ba6f163a705d9ff55b1defc8518bd220aa37a4f09084,project_record,1,neutral_prepared_sequences.csv,test,0.9334482770316453
90232a45a1e7d40ca0c44016f9e2f86751ea542aea431fea85a9ec4bbe39255c,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.02382469112084029
9577e5ac77eab96d4c754800e31e6f21cd116ae8352c47dcbb706a82c0801dee,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.007338493063913899
336afa5877974c999d60134a0065e064efacf300d7081ed7a6c4de7708062f79,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.03819389254354256
1797e39d37b188da072f78ef9eb286fee1d3ce272fd5684b4e9ed4e4407ca3e9,project_record,1,neutral_prepared_sequences.csv,test,0.9765719493904552
2b553b9dde8fccf2dda001d1b3b0c4727d50b755509b2d6c23b7b9faf35d80ae,project_record,1,neutral_prepared_sequences.csv,test,0.9826154033683071
e439312c43015b1ddfb17f71e48f85e313ef75da2d887dceee83e2a0e19c62ba,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.04279772302859458
c6992b0c33b53fd8f92726f05494b8c55b2c4033a0be84f85e2633c1304a57d0,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.08698001601149204
ee8ba606db09c78afb433a1f185dc68dd95803a2dd8f142189124e6f3cc46e0a,project_record,1,neutral_prepared_sequences.csv,test,0.9742155874325092
e92706b45cd3cb3b8b8f9af335ed7d94e6815c214dfb3880eebe2f4da4a81e2f,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.8178754390901916
ce6931ef80e84d3081c83891f26880b7ffd3841b2449ee038b7799c61a2e9ffa,project_record,1,neutral_prepared_sequences.csv,test,0.9788319732930653
543fc628e447ff75c256a4fc9e70b5ac2d8970a6fdc38e348a82f25db4846070,project_record,1,neutral_prepared_sequences.csv,test,0.9703669088576606
0f254d2e147342dddb7ea411805d3ce3ea77e174c91eeaae8ca15b223c0b4293,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.022084102633280676
1f9181735dccc24c26dec83085ac31fa4dbc32022bb8739fe87ffa26474fc373,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.8629362928497943
d19c1a9f1a9790af02c605299d72b6ae2e546a60ecaf426e36b20c9168676380,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.024579550808209286
cfd89fb7c658a64c3d26350be6dadd9a323bc588950924544c300205bca9bf70,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.010075960280212631
40b5e14fd733f611c82239a437b01c0e508ca6ace42678b28d4ad4c894503593,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.005287568380286955
0c2263d9d2bfb52119e14b3d385204cd373e420b5af5eb14ad5166ba71b7dc9e,project_record,1,neutral_prepared_sequences.csv,test,0.9866389617573869
75e3395c0cfc3d1f3bac9569ad95003941ffd58a333339b5618bb7ab3dab4826,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.108833672469435
8d57405a394fad55eaec85d5873e6fd3203bdac972a5b2b5669f0e2ec630f517,project_record,1,neutral_prepared_sequences.csv,test,0.9798886968731065
91b096dd4d76e26ca758f1d6d08eac7898c408a55687a2094651707ba62decb5,project_record,1,neutral_prepared_sequences.csv,test,0.9770171793770052
5274a02a3943771bf711afa3af9b8a1d0a2e5743cf19b6740bbcd2e1687dd1ba,project_record,1,neutral_prepared_sequences.csv,test,0.9698573409160532
9a981ed0f2dbc3e59082d1b50e5582af946699f0dc39efab0132dd4ccd82a4c9,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.013428803881041933
455792b673d1a1660813078841401e5538541a8f483703977a6e840667d8b0c7,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.012949555575702269
223c54e7a2b5ed68f9321d056219ed2a4a718cc6efb18b0d4de2b55df0a54b32,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.01121419047848877
080e16e6b2cca679f98843ee9ab5b4aecc8e248dc823dacac71fd5c29c8dfbe1,project_record,1,neutral_prepared_sequences.csv,test,0.9889497993622582
1e00f76ec548d68b2ce0a06e82573aa8a5aedc3ebebfa385a20a8ac7f95a2bce,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.0067764787901193006
be9b3eddc6c098bd255f058f43fa1066dc35663e628b357dd76ca170d5c1b1fc,project_record,1,neutral_prepared_sequences.csv,test,0.942465584616527
b263ec6b96e8d0e44221f1cb3402ab2ddd61b7b5308b8d4b05bdc5cf8020f75c,project_record,1,neutral_prepared_sequences.csv,test,0.9891707822914438
bd531071d3c73bfd3ff0a2c3c1b2bbf3fdca9f63c6b58a9679f70a3c6d47ab53,project_record,1,neutral_prepared_sequences.csv,test,0.9764472920428917
01ab82502d9eb9b386d863a92bb04fc3c8fe5e1fc77edb1aa0bb4d76e29bb96d,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01304559736280512
37a8db9f6e4f86c7968d9183c552dee324ced299d32366a9efd1ddb14fac953d,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.035889528589926174
b17dc35f0f0a78c31666a19204b9e51595f95beac7fcba69fcc410bb249578ed,oas_unknown_background,0,SRR10358523_paired.csv.gz,test,0.7350181007874177
7ddb10be106f7a266c911dc89a3f0a9b874b380b07c5916115ca6f7729547de4,project_record,1,neutral_prepared_sequences.csv,test,0.9779260529920348
4d0eb8a849cc5aab9a23fbde9ca83e4a152fd8ff8b4a0fb95bb7ff781aab58d0,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.012784085640521534
245af90463cc2036286240d8cfb4a0a039d2555e13f5cc588bf130f39c99e32e,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.04970501308303545
e102156c7c2e9baa298f6d34e7319bf896fba56f90a9ebdd2de3c9b8f68686c1,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.018195014245682914
dbc1fe9f6d6fe933ef25ff9c13d01c90c31f57dca23b7ee9681cf6694117bc5a,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.02369264652952306
dc02c7cd41951bba9827ebcc349ae644bc653551287700972d0aee5cfa2450e7,project_record,1,neutral_prepared_sequences.csv,test,0.9189860410894275
62e952715693a92b63c612462da3b3e21660d4e75a48a8082e9e492a7c9f7855,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.3153884375875046
b64b5dffe34acd44828f17102062733c399b61692729ee6469819efde4b2c947,project_record,1,neutral_prepared_sequences.csv,test,0.9266264448654002
94f1c17616cdee951feb10d8fc1e6efde92c0005259f53a44c863159a5106375,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.015139758996447044
e7ed56e7d4bd6693f9c3c4a1d169be6c142c3b70f7de8b698f0e911b62333a7c,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.041461023049768994
a928599d96cbf94b03be501394401e645fc91f4f245a4262a97d473b247cc4fd,project_record,1,neutral_prepared_sequences.csv,test,0.9624871475348836
00b7f0ce238755339313d35a7a6c67faca4d58df0aafc25865d28776d8071f50,project_record,1,neutral_prepared_sequences.csv,test,0.7236234602710363
5228d3c8769401f41b23d85d18690f052472e6205c6f81458239c22b75f53673,project_record,1,neutral_prepared_sequences.csv,test,0.9245160915616318
6b13a4f6cd01f1b1082be60c803e300d9709db989926670ad29c9bd8c07eb8a0,project_record,1,neutral_prepared_sequences.csv,test,0.8706722586295108
d530becddbefb664a3051ee65107a4c118c0e32285223364ded4278bc1e02988,project_record,1,neutral_prepared_sequences.csv,test,0.9744861502923972
1770e456f3b8aa6da16260bab8e799aa0af902337fac7c41480da38851bb8d2e,project_record,1,neutral_prepared_sequences.csv,test,0.9703642205266964
5fc5419a7b7495854dcda907424755fdfbc0e3bcdf90ed1e665fffa10f0260a0,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.010118652445344035
435b5de9dd7c713ebcc7de42faa7a86fcd910586e16cdb88a7aa1222761579a4,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.009694711571438688
16730ed1693878b94d938b2cc42350c0d4acf55c72493982ee4400005f5f3b06,project_record,1,neutral_prepared_sequences.csv,test,0.9842702748828256
52b44625be749ba468892ae9e8754875ff64bcd9e362859f9559a6e9a9f25ba6,project_record,1,neutral_prepared_sequences.csv,test,0.8827318528806701
405a353700ba5a47433b652ac7925552e8a27c98293e303cd6aeee76f73a884a,project_record,1,neutral_prepared_sequences.csv,test,0.9069892221127211
dc0defa28fe1e51982dcb0601da2d7b5b872010bd55ce283bab66d02683f22f6,project_record,1,neutral_prepared_sequences.csv,test,0.9544624995560649
76c9df44c20932a6b4e82fb3755a2f9e50b030dee2e55aeeeb7a74ea3f63361e,project_record,1,neutral_prepared_sequences.csv,test,0.9898648043143452
283deaa0b9ef671e71437d57ef87c6bdc5f195fefb412da0f15d8f10b6b66959,project_record,1,neutral_prepared_sequences.csv,test,0.9740742801028087
9f191c80ad32d734daa3883ddea4dfcbd516a0c93c2ab337a3c375e62b9ab9ca,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.07610739521418333
a1d90906278fdb4eaf686db7c0b7be372a620be4704eb5d91371f55184857190,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.017312958057057275
b9dbe684803726a91245ff886471cbe7315f995c422352b737175500c8f2f6a5,project_record,1,neutral_prepared_sequences.csv,test,0.8449390114390527
d6dac5e7852f4334e8a44e56cdab4569f218fe11db18406ebf66a4e548ee522f,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.006374854826001153
0c916228e72acc349853a0f1761a97d4a563a17ff3451432383d85487a192bac,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.006590226867051978
dd3adc47b77e83a7e50d9fde3f23438b53f5c8ecef177f6c7b3398dc60d484de,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.009265854892153369
6c388ae1225c794bdcbb8f0d60e1c21f5f9c0bebc0a9d08101857d8b29ed92c9,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.007046713058637286
7920a3b15d27e4d7ac28a4b0c0964b7017f864c6ffdbbfef369a65313981981e,project_record,1,neutral_prepared_sequences.csv,test,0.9815871978953848
f4b66a82e3b104eee5cdd101278a9e6612bd9dca25baf86da6d3caad56988018,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.017676191291347575
1eb551463e9c65f30b2e4bc2f8fd3cda746da77b95e421678b471e1d6517e7e8,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01594414144038023
a73531bda7f3c2617f4e683cff1f8e956ce6dbb75902c4ebe0d6e4cb04da2e6a,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.007447545234213934
52fa3cd7635d345146f5c53e7b386f1c5183d820c2cf86c71ca0a8563b046508,project_record,1,neutral_prepared_sequences.csv,test,0.9027533975492197
da81273d6ae23ae8f60f2fc7a755e4db1eabad8b26fb27bc502b36ff6cb944f9,project_record,1,neutral_prepared_sequences.csv,test,0.9738677070902045
77f9990f0611c35bf7547482a0c04a172a6091a401f9e3c6e913d2f33273039a,project_record,1,neutral_prepared_sequences.csv,test,0.9729333204313556
c395e7bcc8073f0fd8dc5e475c5059dbc89659a04b2ed1a77bc7ea1807149541,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.009044552400954243
08e4e8019e6efa3cf341353228fb922f487fe432e15e45ef898dc5d06974ec72,project_record,1,neutral_prepared_sequences.csv,test,0.9232908841960503
4ad668bdcc3cb8fa171017f0ae4e85165422f270382cbffb74596f90e8461b49,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.2660411922408908
3338ae404b5b2aa35360d1fa9f87574103ea71e566f8dc3527a34d120dbfaeec,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.009204504938371175
5c5db763560e1005b09a5bb0d45075be7f8c5aabe88f448d481544aa94264ae7,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.042656019228287316
9d795612bf62e04ea7ace692e4342a29bfc17f9fb924babcdd55ea7866369b1a,project_record,1,neutral_prepared_sequences.csv,test,0.9847830814843438
74f88c2733beed9946b81c4eb228cc1e60fddb4aa79b3c5b6479a29fb7759abe,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.009927358477999703
5d7c4a4c153916054fb377e85e0a837af73378dabdd9a12717c788adddf5db62,project_record,1,neutral_prepared_sequences.csv,test,0.9573847789767564
8a27ffa70460938f078d59a83a8371b1837680014fdf4740eaaeaf96388ddc64,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.004916830862365918
c4f87b35d3ab50e206a0771f66ab8ed222b923464d6800a324c2f41f9265d9c1,project_record,1,neutral_prepared_sequences.csv,test,0.9575702716567014
e4fa7a788b8f3f126fac60913e719e6910ea1df03e665f29fa5e792342cb5c9e,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.025808290801251018
ac160b8733f6591cd6135a0145ab89d5c5adabf3adf590c29dd143e5e3d5d7b4,project_record,1,neutral_prepared_sequences.csv,test,0.9591728928631286
73da3c1f27d91e59eb4cc8015ef91d9e2198e9b1ee42a763d7a56abb3b57c9e3,project_record,1,neutral_prepared_sequences.csv,test,0.9819593476360845
17f32351bab8f2c629654377dfd96074488b98a61b115c872170c36730e891ce,project_record,1,neutral_prepared_sequences.csv,test,0.9525448997780406
2a1d3fa00c25cf565b0f6721c9071912e38d67b786cb4aa1d04d732fb60fb4e7,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.016303560559764934
bb81c86f6ec2e1a9c2acae4a6c9a62c96d03107be15762f2874b94ee698f803d,project_record,1,neutral_prepared_sequences.csv,test,0.8045272338253117
ea1b1290f3259025ece08bdd98ffd2e9b4c865c27d58f624a1213f4a27e9ac9c,project_record,1,neutral_prepared_sequences.csv,test,0.9689718846799394
9912b2272b4ef716e089907ed279007e42cc4d0e2ba57d40d92d4ec4fa438c2f,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.018431741518991913
58aa49cf3285aee91e432471e03f7fb606ca1d1ef7608255aab59a28c1e2a644,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.01196057392691914
77d51edcd594791bd6506f5c64164982dd4042293459f3c74b9ba2316f7c27b8,project_record,1,neutral_prepared_sequences.csv,test,0.9788599423424588
027500764e3013382fdaf83ba68a9dbbd4e0bb7e63465f8a49c50cf1349d0ee2,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.010107907992306897
d2f790926ec753b3b974276facb8e6b62a03e6f9ba4ac079250b15979691ef40,project_record,1,neutral_prepared_sequences.csv,test,0.978413793555863
bebcbea79abdde7467aafbcfc0ae0a5335b98c19c2c03aac4a1cb8c0a6ac1315,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.17272072687946818
656fa250da8cbe752d331f5e8bcc91593a03fa036ffb596763b809529c637026,oas_unknown_background,0,SRR10358523_paired.csv.gz,test,0.8716779773676828
b593df54229656ae91a6d3fb510afa2e42c3dc9c05eafc1cf07493cf5381982c,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.03439462011566023
f1004cfe08ee16a49314e653d679bd8849af768d2a1c6fdc704824f08e1dc0bc,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.073171973178363
e48ec4a02803299ba685dfee2169898aba1a4b739b0a06b312279de6b77e2134,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.005650976490128567
d99b861a35282e7beb1560d2910979e87c87398bc46203d839538a555ce1d205,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.06622704400432544
5c8887f3d238ee34ac1e7a0dd259bd79b34c46cbfbfb8e22c6224957336b69f7,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.02161394760883816
b8d932e94c465e0655b5dd116b17af929c9225a6bb36b68d742c65efd6136a6a,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.8910305864207686
9583b247be0bd068fedf6cea7aa125d1ef305878040ef462781ff445d5bda1e2,project_record,1,neutral_prepared_sequences.csv,test,0.9049835775070111
e7c3e1f01e2d2c9f131d899b2581dfd010b74eaa625942d4f38295cdf6e937af,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.03704808058022484
